Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Ukraine,"Bahamas, The",2018,Exports & Imports,89,2,2.4,0.05,13227.68,13228.61,0.94,0,0.03,1.25,0,8,12.5,87.5,0,0,5,0,0,0,0.93,1.25,0,8,12.5,87.5,0,0,5,0,0,0,0.93,
Ukraine,Bosnia and Herzegovina,2018,Exports & Imports,146,188,3.94,4.38,19512.07,32039.79,12527.72,0.02,0.07,5.51,2.41,596,59.06,40.94,0,0,12.5,0,0,6834.47,5693.25,5.51,2.41,596,59.06,40.94,0,0,12.5,0,0,6834.47,5693.25,
Ukraine,Belarus,2018,Exports & Imports,1850,1451,49.92,33.8,-2482732.58,1304196.4,3786928.98,6.62,2.76,0,0,3889,0,100,0,0,0,0,0,0,3783257.46,4.53,2.74,3889,60.68,39.16,0.08,0.08,25,0,0.68,3171747.79,611509.67,1
Ukraine,Belize,2018,Exports & Imports,145,15,3.91,0.35,4125.58,4145.59,20.01,0,0.01,2.04,2.33,56,50,50,0,0,15,0,0,15.2,4.81,2.04,2.33,56,50,50,0,0,15,0,0,15.2,4.81,
Ukraine,Bermuda,2018,Exports & Imports,26,1,0.7,0.02,21.85,30.43,8.59,0,0,0,0,6,0,100,0,0,0,0,0,0,8.59,0,0,6,0,100,0,0,0,0,0,0,8.59,
Ukraine,Bolivia,2018,Exports & Imports,72,21,1.94,0.49,596.65,833.38,236.73,0,0,5.91,6.15,49,65.31,34.69,0,0,20,0,0,209.29,27.43,5.91,6.15,49,65.31,34.69,0,0,20,0,0,209.29,27.43,
Ukraine,Brazil,2018,Exports & Imports,108,598,2.91,13.93,-150250.91,44837.25,195088.16,0.34,0.09,3.77,2.42,1807,57.28,42.72,0,0,50,0,0,139045.59,56042.57,3.77,2.42,1807,57.28,42.72,0,0,50,0,0,139045.59,56042.57,
Ukraine,Barbados,2018,Exports & Imports,1,7,0.03,0.16,-353.04,9.79,362.83,0,0,0.46,0.04,24,25,75,0,0,6.5,0,0,4.25,358.58,0.46,0.04,24,25,75,0,0,6.5,0,0,4.25,358.58,
Ukraine,Brunei,2018,Exports & Imports,11,4,0.3,0.09,68.38,73.31,4.92,0,0,7.38,8.2,5,100,0,0,0,10,3,0,4.92,0,7.38,8.2,5,100,0,0,0,10,3,0,4.92,0,
Ukraine,Botswana,2018,Exports & Imports,17,4,0.46,0.09,-866.96,456.56,1323.52,0,0,1.61,0,14,28.57,71.43,0,0,5,0,0,0.56,1322.96,1.61,0,14,28.57,71.43,0,0,5,0,0,0.56,1322.96,
Ukraine,Central African Republic,2018,Exports & Imports,6,1,0.16,0.02,708.47,709.96,1.49,0,0,0,0,3,0,100,0,0,0,0,0,0,1.49,0,0,3,0,100,0,0,0,0,0,0,1.49,
Ukraine,Canada,2018,Exports & Imports,737,916,19.89,21.34,-254940.18,78144.38,333084.56,0.58,0.17,1.32,0.31,2599,21.66,78.34,0,0,16.6,0,0,37953.39,271816.61,4.04,1.21,2599,52.37,45.44,0,2.19,25,0,0,56084.8,253685.21,1
Ukraine,Switzerland,2018,Exports & Imports,636,1478,17.16,34.43,-1536674.96,108750.16,1645425.12,2.88,0.23,0.22,0.29,3811,5.2,93.07,0.08,1.65,50,0,11354.35,94846.63,1543808.84,4.1,0.91,3811,57.6,40.54,0.08,1.78,50,0,11354.35,297132.08,1341523.39,1
Ukraine,Chile,2018,Exports & Imports,209,83,5.64,1.93,-35380.04,8028.8,43408.84,0.08,0.02,4.61,4.2,443,50.56,29.12,0,20.32,20,0,0,35877.28,7531.56,4.61,4.2,443,50.56,29.12,0,20.32,20,0,0,35877.28,7531.56,
Ukraine,China,2018,Exports & Imports,734,3159,19.81,73.58,-5408213.53,2200142.01,7608355.54,13.3,4.65,4.43,2.98,6975,61.02,38.94,0.04,0,50,0,89.11,3901442.93,3674850.07,4.43,2.98,6975,61.02,38.94,0.04,0,50,0,89.11,3901442.93,3674850.07,
Ukraine,Cote d'Ivoire,2018,Exports & Imports,38,20,1.03,0.47,11040.33,58904.11,47863.78,0.08,0.12,3.65,0.01,41,53.66,46.34,0,0,20,0,0,120.27,47743.5,3.65,0.01,41,53.66,46.34,0,0,20,0,0,120.27,47743.5,
Ukraine,Cameroon,2018,Exports & Imports,35,11,0.94,0.26,39740.07,40856.99,1116.93,0,0.09,3.46,0.02,33,30.3,69.7,0,0,15,0,0,4.9,1112.03,3.46,0.02,33,30.3,69.7,0,0,15,0,0,4.9,1112.03,
Ukraine,"Congo, Rep.",2018,Exports & Imports,31,7,0.84,0.16,3141.83,3343.44,201.61,0,0.01,4.29,5.15,22,22.73,77.27,0,0,20,0,0,56.49,145.13,4.29,5.15,22,22.73,77.27,0,0,20,0,0,56.49,145.13,
Ukraine,Cook Islands,2018,Exports & Imports,12,1,0.32,0.02,47.72,47.75,0.03,0,0,2,2,10,40,60,0,0,5,0,0,0.03,0,2,2,10,40,60,0,0,5,0,0,0.03,0,
Ukraine,Colombia,2018,Exports & Imports,143,85,3.86,1.98,13291.67,38578.52,25286.84,0.04,0.08,6.09,0.87,365,59.45,40.55,0,0,50,0,0,5228.97,20057.88,6.09,0.87,365,59.45,40.55,0,0,50,0,0,5228.97,20057.88,
Ukraine,Comoros,2018,Exports & Imports,17,2,0.46,0.05,82.06,301.62,219.55,0,0,0,0,2,0,100,0,0,0,0,0,0,219.55,0,0,2,0,100,0,0,0,0,0,0,219.55,
Ukraine,Cape Verde,2018,Exports & Imports,5,3,0.13,0.07,107.84,114.6,6.77,0,0,5,11.07,13,76.92,23.08,0,0,12,0,0,6.28,0.49,5,11.07,13,76.92,23.08,0,0,12,0,0,6.28,0.49,
Ukraine,Costa Rica,2018,Exports & Imports,33,74,0.89,1.72,23642.98,79514.56,55871.58,0.1,0.17,4.83,0.31,289,62.98,37.02,0,0,50,0,0,5142.42,50729.16,4.83,0.31,289,62.98,37.02,0,0,50,0,0,5142.42,50729.16,
Ukraine,Cuba,2018,Exports & Imports,199,10,5.37,0.23,7494.37,8553.88,1059.5,0,0.02,1.82,3.05,29,31.03,68.97,0,0,10,0,0,339.07,720.44,1.82,3.05,29,31.03,68.97,0,0,10,0,0,339.07,720.44,
Ukraine,Cayman Islands,2018,Exports & Imports,,1,,0.02,,,0.03,0,,2.5,2.5,2,50,50,0,0,5,0,0,0.03,0,2.5,2.5,2,50,50,0,0,5,0,0,0.03,0,
Ukraine,Cyprus,2018,Exports & Imports,469,121,12.66,2.82,17557.89,40363.85,22805.96,0.04,0.09,0.69,0.58,457,14.22,71.33,0.66,13.79,12.3,0,372.62,2898.26,15318.08,4.32,2.21,457,42.45,42.45,0.66,14.44,15,0,372.62,5677.01,12539.33,1
Ukraine,Czech Republic,2018,Exports & Imports,1027,1864,27.71,43.42,-156750.59,878035.73,1034786.32,1.81,1.86,0.7,0.84,4703,23.6,74.48,0,1.91,50,0,0,310494.3,705101.27,4.19,3.19,4703,56.96,41.06,0,1.98,50,0,0,644003.32,371592.26,1
Ukraine,Germany,2018,Exports & Imports,1949,3222,52.59,75.05,-3774984.66,2208347.12,5983331.78,10.46,4.67,0.75,0.92,7461,24.43,74.24,0.04,1.29,50,0,17689.21,1580837.92,4382503.8,4.35,2.83,7461,60.34,38.25,0.04,1.37,50,0,17689.21,3132462.96,2830878.75,1
Ukraine,Dominica,2018,Exports & Imports,8,5,0.22,0.12,-61.71,247.67,309.38,0,0,5.17,0.37,17,41.18,58.82,0,0,12,0,0,1.76,29.42,5.17,0.37,17,41.18,58.82,0,0,12,0,0,1.76,29.42,
Ukraine,Denmark,2018,Exports & Imports,594,1272,16.03,29.63,-25637.27,249974.82,275612.09,0.48,0.53,0.7,1.02,3367,22.72,77.28,0,0,50,0,0,64964.47,207219.79,3.84,2.59,3367,55.33,44.58,0,0.09,50,0,0,114243.21,157941.05,1
Ukraine,Dominican Republic,2018,Exports & Imports,80,52,2.16,1.21,-538.31,3871.52,4409.83,0.01,0.01,4.22,1.87,219,51.14,48.86,0,0,20,0,0,1630.05,2732.18,4.22,1.87,219,51.14,48.86,0,0,20,0,0,1630.05,2732.18,
Ukraine,Algeria,2018,Exports & Imports,218,14,5.88,0.33,370254.18,390647.71,20393.53,0.04,0.83,4.4,1.33,69,72.46,27.54,0,0,15,0,0,12977.27,7317.78,4.4,1.33,69,72.46,27.54,0,0,15,0,0,12977.27,7317.78,
Ukraine,East Asia & Pacific,2018,Exports & Imports,1462,3405,39.45,79.32,-5665193.35,4519230.02,10184423.37,17.81,9.55,4.73,3.15,28803,59.57,39.94,0.03,0.45,50,0,562.29,5262032.5,4869177.4,4.46,3.15,7640,60.35,38.72,0.01,0.24,50,0,562.29,5262032.5,4869177.4,
Ukraine,Europe & Central Asia,2018,Exports & Imports,3624,4183,97.79,97.44,-10010989.55,30440136.29,40451125.85,70.73,64.31,1.09,1.06,127603,25.01,73.72,0.04,1.23,50,0,34848.04,12186095.12,27953757.58,4.5,2.7,9471,60.95,37.94,0,0.08,50,0,35039.68,23128457.71,17011395,43
Ukraine,Ecuador,2018,Exports & Imports,34,42,0.92,0.98,-75234.35,908.12,76142.47,0.13,0,5.88,0.48,228,80.26,19.74,0,0,20,0,0,6836.09,69306.38,5.88,0.48,228,80.26,19.74,0,0,20,0,0,6836.09,69306.38,
Ukraine,"Egypt, Arab Rep.",2018,Exports & Imports,303,291,8.18,6.78,1460155.96,1556938.41,96782.46,0.17,3.29,6.85,2.66,840,74.4,25.6,0,0,20,0,0,36531.43,37981.22,6.85,2.66,840,74.4,25.6,0,0,20,0,0,36531.43,37981.22,
Ukraine,Eritrea,2018,Exports & Imports,1,1,0.03,0.02,927.87,928.25,0.38,0,0,4,4,10,80,20,0,0,5,0,0,0.38,0,4,4,10,80,20,0,0,5,0,0,0.38,0,
Ukraine,Western Sahara,2018,Exports & Imports,2,1,0.05,0.02,24.38,24.41,0.03,0,0,12,12,7,100,0,0,0,12,12,0,0.03,0,12,12,7,100,0,0,0,12,12,0,0.03,0,
Ukraine,Spain,2018,Exports & Imports,666,1857,17.97,43.26,733199.93,1369890.13,636690.2,1.11,2.89,0.85,1.05,5004,26.5,71.58,0,1.92,17.6,0,0,217792.32,401732.43,4.63,3.65,5004,60.13,37.85,0,2.02,25,0,0,433346.93,186177.82,1
Ukraine,Estonia,2018,Exports & Imports,810,823,21.86,19.17,56273.04,152061.52,95788.48,0.17,0.32,0.66,0.57,2442,23.63,76.37,0,0,50,0,0,24662.62,70798.25,4.32,3.02,2442,55.16,44.72,0,0.12,50,0,0,58008.4,37452.47,1
Ukraine,Ethiopia(excludes Eritrea),2018,Exports & Imports,183,32,4.94,0.75,90110.68,93419.59,3308.91,0.01,0.2,9.8,0.2,90,77.78,22.22,0,0,17,0,0,75.76,3233.15,9.8,0.2,90,77.78,22.22,0,0,17,0,0,75.76,3233.15,
Ukraine,Finland,2018,Exports & Imports,281,920,7.58,21.43,-245544.93,80642.79,326187.72,0.57,0.17,0.75,0.24,2579,21.44,78.56,0,0,50,0,0,43546.4,279669.13,3.84,1.41,2579,53.63,46.37,0,0,50,0,0,123364,199851.53,1
Ukraine,Fiji,2018,Exports & Imports,2,3,0.05,0.07,137.43,158.87,21.44,0,0,10,11.23,15,60,40,0,0,20,0,0,20.99,0.45,10,11.23,15,60,40,0,0,20,0,0,20.99,0.45,
Ukraine,Falkland Island,2018,Exports & Imports,,2,,0.05,,,1184.6,0,,0.33,0.49,31,25.81,74.19,0,0,2,0,0,874.6,310,0.33,0.49,31,25.81,74.19,0,0,2,0,0,874.6,310,
Ukraine,France,2018,Exports & Imports,899,2396,24.26,55.81,-940037.27,540668.16,1480705.43,2.59,1.14,0.89,1.11,6062,26.82,71.59,0,1.58,50,0,0,459837.27,1011104.05,4.69,3.54,6062,61.05,37.26,0,1.68,50,0,0,1015100.89,455840.43,1
Ukraine,Faeroe Islands,2018,Exports & Imports,,9,,0.21,,,8672.01,0.02,,1.27,0.25,31,12.9,87.1,0,0,12,0,0,1617.58,7054.43,1.27,0.25,31,12.9,87.1,0,0,12,0,0,1617.58,7054.43,
Ukraine,Gabon,2018,Exports & Imports,20,3,0.54,0.07,14196.64,14202.76,6.12,0,0.03,1.03,0.02,31,41.94,58.06,0,0,5,0,0,0.04,6.08,1.03,0.02,31,41.94,58.06,0,0,5,0,0,0.04,6.08,
Ukraine,United Kingdom,2018,Exports & Imports,1086,1945,29.3,45.31,-307643.59,584410.64,892054.23,1.56,1.23,0.7,0.78,5003,22.91,75.11,0.06,1.92,50,0,0.16,193747.76,686969.07,4.36,2.18,5003,58.66,39.26,0.06,2.02,50,0,0.16,376645.66,504071.17,1
Ukraine,Georgia,2018,Exports & Imports,1815,202,48.97,4.71,346359.58,479992.24,133632.66,0.23,1.01,0,0,812,0,100,0,0,0,0,0,0,123736.05,5.08,3.83,812,52.71,35.1,0.37,11.82,20,0,114.17,79544.14,44191.91,1
Ukraine,Ghana,2018,Exports & Imports,109,30,2.94,0.7,-83569.1,72609.43,156178.53,0.27,0.15,4.98,0,101,65.35,34.65,0,0,20,0,0,52.55,156125.98,4.98,0,101,65.35,34.65,0,0,20,0,0,52.55,156125.98,
Ukraine,Gibraltar,2018,Exports & Imports,56,2,1.51,0.05,155.96,156.32,0.36,0,0,0.71,0.07,8,25,75,0,0,5,0,0,0.02,0.34,0.71,0.07,8,25,75,0,0,5,0,0,0.02,0.34,
Ukraine,Guinea,2018,Exports & Imports,131,3,3.53,0.07,-99198.79,19291.96,118490.75,0.21,0.04,0,0,4,0,100,0,0,0,0,0,0,118490.75,0,0,4,0,100,0,0,0,0,0,0,118490.75,
Ukraine,"Gambia, The",2018,Exports & Imports,40,3,1.08,0.07,23967.38,23967.77,0.39,0,0.05,4.44,1.81,25,24,76,0,0,10,0,0,0.19,0.2,4.44,1.81,25,24,76,0,0,10,0,0,0.19,0.2,
Ukraine,Equatorial Guinea,2018,Exports & Imports,152,21,4.1,0.49,6301.18,6312.16,10.98,0,0.01,2.04,0.26,86,37.21,62.79,0,0,15,0,0,0.93,10.05,2.04,0.26,86,37.21,62.79,0,0,15,0,0,0.93,10.05,
Ukraine,Greece,2018,Exports & Imports,520,604,14.03,14.07,9441.65,279900.68,270459.03,0.47,0.59,0.7,0.7,1891,23.32,73.51,0.16,3.01,14,0,124.84,47757.06,219817.48,4.8,2.16,1891,60.39,36.44,0.16,3.01,20,0,124.84,218125.9,49448.64,1
Ukraine,Grenada,2018,Exports & Imports,,1,,0.02,,,3.2,0,,0,0,2,0,100,0,0,0,0,0,0,3.2,0,0,2,0,100,0,0,0,0,0,0,3.2,
Ukraine,Greenland,2018,Exports & Imports,1,10,0.03,0.23,-7594.9,0.2,7595.09,0.01,0,1.66,0.16,43,37.21,62.79,0,0,10,0,0,960.49,6634.61,1.66,0.16,43,37.21,62.79,0,0,10,0,0,960.49,6634.61,
Ukraine,Guatemala,2018,Exports & Imports,45,39,1.21,0.91,-52225.98,2062.46,54288.44,0.09,0,6.63,1.87,116,77.59,22.41,0,0,20,0,0,51427.93,2860.51,6.63,1.87,116,77.59,22.41,0,0,20,0,0,51427.93,2860.51,
Ukraine,Guyana,2018,Exports & Imports,4,3,0.11,0.07,-75085.41,910.97,75996.39,0.13,0,1,0,8,12.5,87.5,0,0,3,0,0,0.37,75996.01,1,0,8,12.5,87.5,0,0,3,0,0,0.37,75996.01,
Ukraine,"Hong Kong, China",2018,Exports & Imports,590,669,15.92,15.58,-60362.44,47722.56,108085,0.19,0.1,4.52,0.63,1761,56.05,43.95,0,0,20,0,0,15295.35,92789.65,4.52,0.63,1761,56.05,43.95,0,0,20,0,0,15295.35,92789.65,
Ukraine,Honduras,2018,Exports & Imports,8,40,0.22,0.93,-4100.81,149.24,4250.05,0.01,0,6.89,0.54,114,63.16,36.84,0,0,20,0,0,307.12,3942.93,6.89,0.54,114,63.16,36.84,0,0,20,0,0,307.12,3942.93,
Ukraine,Croatia,2018,Exports & Imports,201,386,5.42,8.99,-11442.74,35010.53,46453.27,0.08,0.07,0.66,0.59,1188,20.2,75,0,4.8,50,0,0,10214.96,36212.51,4.65,2.8,1188,56.73,38.47,0,4.8,50,0,0,22143.44,24284.03,1
Ukraine,Haiti,2018,Exports & Imports,14,17,0.38,0.4,8426.96,8458.89,31.94,0,0.02,8.88,10.78,57,78.95,21.05,0,0,12,0,0,31.43,0.5,8.88,10.78,57,78.95,21.05,0,0,12,0,0,31.43,0.5,
Ukraine,Hungary,2018,Exports & Imports,1050,1543,28.33,35.94,385804.96,1646044.67,1260239.71,2.2,3.48,0.7,1.25,4111,23.67,74.95,0,1.39,17.6,0,0,526869.82,731227.71,4.46,3.53,4111,60.13,38.41,0,1.46,30,0,0,796330.94,461766.59,1
Ukraine,Indonesia,2018,Exports & Imports,165,707,4.45,16.47,356349.17,616238.39,259889.22,0.45,1.3,5.22,2.05,1890,61.96,38.04,0,0,25,0,0,90978.24,168910.99,5.22,2.05,1890,61.96,38.04,0,0,25,0,0,90978.24,168910.99,
Ukraine,India,2018,Exports & Imports,605,1690,16.32,39.37,1559241.1,2175941.26,616700.15,1.08,4.6,4.64,2.39,4107,61.85,38.15,0,0,50,0,0,319467.94,289516.64,4.64,2.39,4107,61.85,38.15,0,0,50,0,0,319467.94,289516.64,
Ukraine,British Indian Ocean Ter.,2018,Exports & Imports,,9,,0.21,,,97.81,0,,2.99,0.75,25,44,56,0,0,10,0,0,91.69,6.12,2.99,0.75,25,44,56,0,0,10,0,0,91.69,6.12,
Ukraine,Ireland,2018,Exports & Imports,225,454,6.07,10.58,-66317.57,77508.53,143826.1,0.25,0.16,0.44,0.33,1501,18.52,81.48,0,0,12.5,0,0,41212.79,102575.91,2.98,1.82,1501,48.17,51.63,0,0.2,25,0,0,52138.83,91649.88,1
Ukraine,"Iran, Islamic Rep.",2018,Exports & Imports,238,316,6.42,7.36,379236.31,433091.14,53854.83,0.09,0.92,4.08,2.03,1031,56.94,43.06,0,0,20,0,0,16788.99,34220.14,4.08,2.03,1031,56.94,43.06,0,0,20,0,0,16788.99,34220.14,
Ukraine,Iraq,2018,Exports & Imports,240,3,6.48,0.07,644015.92,644037.88,21.97,0,1.36,3.95,3,6,83.33,16.67,0,0,6.5,0,0,19.63,0,3.95,3,6,83.33,16.67,0,0,6.5,0,0,19.63,0,
Ukraine,Iceland,2018,Exports & Imports,186,63,5.02,1.47,-97136.65,1409.86,98546.51,0.17,0,0.81,0.82,263,27.38,72.62,0,0,20,0,0,67656.69,30889.72,2.53,1.1,263,48.29,51.71,0,0,20,0,0,68562.27,29984.14,1
Ukraine,Israel,2018,Exports & Imports,709,700,19.13,16.31,367363.53,579994.38,212630.84,0.37,1.23,4.14,2.43,2214,56.1,40.92,0,2.98,20,0,0,148088.5,33293.55,4.14,2.43,2214,56.1,40.92,0,2.98,20,0,0,148088.5,33293.55,
Ukraine,Italy,2018,Exports & Imports,1031,2809,27.82,65.43,595742.22,2628757.13,2033014.91,3.56,5.55,0.76,0.47,6713,24.24,74.33,0,1.43,50,0,0,454604.4,1558016.94,4.66,2.89,6713,60.88,37.61,0,1.5,50,0,0,1278279.53,734341.81,1
Ukraine,Jamaica,2018,Exports & Imports,3,6,0.08,0.14,-176.79,9.84,186.63,0,0,0,0,14,0,100,0,0,0,0,0,0,186.63,0,0,14,0,100,0,0,0,0,0,0,186.63,
Ukraine,Jordan,2018,Exports & Imports,182,81,4.91,1.89,145075.81,158512.57,13436.76,0.02,0.33,6.97,0.8,207,80.68,19.32,0,0,20,0,0,1212.65,9176.57,6.97,0.8,207,80.68,19.32,0,0,20,0,0,1212.65,9176.57,
Ukraine,Japan,2018,Exports & Imports,360,1414,9.71,32.94,-505568.05,231866.24,737434.28,1.29,0.49,4.34,5.98,3576,58.42,41.41,0.08,0.08,25,0,0.12,589026.02,148364.12,4.34,5.98,3576,58.42,41.41,0.08,0.08,25,0,0.12,589026.02,148364.12,
Ukraine,Kazakhstan,2018,Exports & Imports,1006,249,27.15,5.8,-83447.61,376507.68,459955.29,0.8,0.8,0,0,801,0,100,0,0,0,0,0,0,446592.98,4.1,1.57,801,54.18,44.69,0,1.12,20,0,0,123864.73,322728.24,1
Ukraine,Kenya,2018,Exports & Imports,125,52,3.37,1.21,51284.05,59856.21,8572.16,0.01,0.13,8.64,4.05,167,83.23,16.77,0,0,20,0,0,7666.34,905.82,8.64,4.05,167,83.23,16.77,0,0,20,0,0,7666.34,905.82,
