Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Malta,Costa Rica,2018,Exports & Imports,3,8,0.17,0.21,-1017.3,70.29,1087.59,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Cuba,2018,Exports & Imports,,3,,0.08,,,18.79,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Curaçao,2018,Exports & Imports,1,2,0.06,0.05,28.24,29.34,1.09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Cayman Islands,2018,Exports & Imports,2,2,0.11,0.05,-102865.57,45,102910.57,1.43,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Cyprus,2018,Exports & Imports,31,155,1.74,4.1,846.81,8862.53,8015.71,0.11,0.23,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Czech Republic,2018,Exports & Imports,160,731,9,19.34,-4870.26,12674.7,17544.96,0.24,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Germany,2018,Exports & Imports,301,2360,16.93,62.45,-30630.01,496840.13,527470.14,7.32,12.84,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Denmark,2018,Exports & Imports,38,696,2.14,18.42,-14722.5,9860.65,24583.15,0.34,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Dominican Republic,2018,Exports & Imports,6,3,0.34,0.08,3554.53,3638.01,83.48,0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Algeria,2018,Exports & Imports,13,6,0.73,0.16,18296.25,20675.01,2378.76,0.03,0.53,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,East Asia & Pacific,2018,Exports & Imports,454,2082,25.53,55.09,12618.15,605084.6,592466.45,8.22,15.64,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Europe & Central Asia,2018,Exports & Imports,1180,3636,66.37,96.22,-3579980.34,1699219.98,5279200.32,73.28,43.92,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Ecuador,2018,Exports & Imports,2,10,0.11,0.26,-4623.99,14.78,4638.76,0.06,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,"Egypt, Arab Rep.",2018,Exports & Imports,144,239,8.1,6.32,-26312.78,91163.51,117476.29,1.63,2.36,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Spain,2018,Exports & Imports,258,1702,14.51,45.04,-305121.75,61734.88,366856.62,5.09,1.6,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Estonia,2018,Exports & Imports,8,53,0.45,1.4,-2479.41,72.93,2552.34,0.04,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Ethiopia(excludes Eritrea),2018,Exports & Imports,2,9,0.11,0.24,-2.02,0.46,2.48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Finland,2018,Exports & Imports,34,110,1.91,2.91,1043.27,6668.86,5625.59,0.08,0.17,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Fiji,2018,Exports & Imports,,1,,0.03,,,21.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,France,2018,Exports & Imports,158,1511,8.89,39.98,-28749.36,320111.14,348860.5,4.84,8.27,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Gabon,2018,Exports & Imports,10,1,0.56,0.03,109.1,113.47,4.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,United Kingdom,2018,Exports & Imports,619,2578,34.81,68.22,-521496.15,72504.43,594000.58,8.25,1.87,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Georgia,2018,Exports & Imports,8,3,0.45,0.08,159.55,160.49,0.93,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Ghana,2018,Exports & Imports,148,20,8.32,0.53,5218.87,5440.04,221.17,0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Gibraltar,2018,Exports & Imports,29,21,1.63,0.56,41388.8,47048.95,5660.15,0.08,1.22,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,"Gambia, The",2018,Exports & Imports,28,2,1.57,0.05,550.59,550.88,0.3,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Equatorial Guinea,2018,Exports & Imports,,1,,0.03,,,25697.95,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Greece,2018,Exports & Imports,50,600,2.81,15.88,-272584.87,9427.55,282012.42,3.91,0.24,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Guatemala,2018,Exports & Imports,3,4,0.17,0.11,4.55,22,17.45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Guyana,2018,Exports & Imports,4,1,0.23,0.03,354.4,361.51,7.12,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,"Hong Kong, China",2018,Exports & Imports,99,833,5.57,22.04,101167.1,133790.09,32622.99,0.45,3.46,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Honduras,2018,Exports & Imports,1,2,0.06,0.05,761.81,764.83,3.01,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Croatia,2018,Exports & Imports,12,52,0.67,1.38,-91433.82,12777.03,104210.85,1.45,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Hungary,2018,Exports & Imports,75,203,4.22,5.37,9405,20884.46,11479.46,0.16,0.54,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Indonesia,2018,Exports & Imports,14,187,0.79,4.95,-1840.72,3435.11,5275.83,0.07,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,India,2018,Exports & Imports,150,613,8.44,16.22,-154719.68,13468.3,168187.99,2.33,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Ireland,2018,Exports & Imports,28,355,1.57,9.39,-46205.09,4019.56,50224.64,0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,"Iran, Islamic Rep.",2018,Exports & Imports,5,35,0.28,0.93,-170.07,127.8,297.87,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Iraq,2018,Exports & Imports,15,3,0.84,0.08,-17388.85,1855.08,19243.93,0.27,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Iceland,2018,Exports & Imports,27,14,1.52,0.37,-179.95,843.49,1023.43,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Israel,2018,Exports & Imports,94,241,5.29,6.38,-138783.94,2343.63,141127.58,1.96,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Italy,2018,Exports & Imports,492,2967,27.67,78.51,-1276152.38,383300.49,1659452.87,23.04,9.91,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Jamaica,2018,Exports & Imports,4,2,0.23,0.05,185.36,185.59,0.22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Jordan,2018,Exports & Imports,23,50,1.29,1.32,2867.63,3086.3,218.67,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Japan,2018,Exports & Imports,113,475,6.36,12.57,98327.52,177158.91,78831.39,1.09,4.58,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Kazakhstan,2018,Exports & Imports,1,10,0.06,0.26,-20086.12,6.83,20092.94,0.28,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Kenya,2018,Exports & Imports,30,23,1.69,0.61,4096.75,4316.49,219.74,0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Kyrgyz Republic,2018,Exports & Imports,2,1,0.11,0.03,1895.77,1896.93,1.17,0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Cambodia,2018,Exports & Imports,1,18,0.06,0.48,-1096.58,0.35,1096.93,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,St. Kitts and Nevis,2018,Exports & Imports,1,1,0.06,0.03,-11678.29,155.27,11833.55,0.16,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,"Korea, Rep.",2018,Exports & Imports,90,355,5.06,9.39,-28363.15,21301.34,49664.48,0.69,0.55,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Kuwait,2018,Exports & Imports,39,45,2.19,1.19,5857,5865.29,8.28,0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Lebanon,2018,Exports & Imports,19,92,1.07,2.43,-3555.36,313.01,3868.37,0.05,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Liberia,2018,Exports & Imports,16,1,0.9,0.03,1348.06,1348.37,0.3,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Libya,2018,Exports & Imports,719,92,40.44,2.43,217177.27,252047.08,34869.81,0.48,6.52,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Latin America & Caribbean,2018,Exports & Imports,124,315,6.97,8.34,-177470.23,74780.26,252250.49,3.5,1.93,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Sri Lanka,2018,Exports & Imports,25,55,1.41,1.46,-1935.46,419.07,2354.53,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Lithuania,2018,Exports & Imports,11,120,0.62,3.18,-1122.81,3158.93,4281.74,0.06,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Luxembourg,2018,Exports & Imports,8,55,0.45,1.46,-7927.95,709.89,8637.84,0.12,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Latvia,2018,Exports & Imports,23,77,1.29,2.04,-4751.66,960.13,5711.79,0.08,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Macao,2018,Exports & Imports,4,9,0.23,0.24,765.97,785.2,19.23,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Morocco,2018,Exports & Imports,47,67,2.64,1.77,-7156.54,10177.68,17334.22,0.24,0.26,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Moldova,2018,Exports & Imports,,5,,0.13,,,2929.21,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Madagascar,2018,Exports & Imports,7,1,0.39,0.03,849.46,852.66,3.2,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Maldives,2018,Exports & Imports,8,1,0.45,0.03,52.42,52.74,0.32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Middle East & North Africa,2018,Exports & Imports,993,935,55.85,24.74,14222.64,515334.58,501111.94,6.96,13.32,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Mexico,2018,Exports & Imports,46,124,2.59,3.28,12465.24,13993.27,1528.04,0.02,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Marshall Islands,2018,Exports & Imports,,2,,0.05,,,7440.49,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,North Macedonia,2018,Exports & Imports,14,21,0.79,0.56,-195.38,81.16,276.54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Mali,2018,Exports & Imports,66,5,3.71,0.13,3521.37,3632.46,111.09,0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Myanmar,2018,Exports & Imports,20,1,1.12,0.03,114.8,128.6,13.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Mongolia,2018,Exports & Imports,,2,,0.05,,,2.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Northern Mariana Islands,2018,Exports & Imports,,1,,0.03,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Montenegro,2018,Exports & Imports,22,4,1.24,0.11,328.1,547.52,219.42,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Mauritius,2018,Exports & Imports,42,57,2.36,1.51,14588.51,17836.17,3247.66,0.05,0.46,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Malawi,2018,Exports & Imports,2,1,0.11,0.03,-387.85,117.86,505.71,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Malaysia,2018,Exports & Imports,68,283,3.82,7.49,-9907.38,20853.18,30760.56,0.43,0.54,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,North America,2018,Exports & Imports,410,1727,23.06,45.7,-69785.08,189363.12,259148.2,3.6,4.89,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Namibia,2018,Exports & Imports,1,3,0.06,0.08,-786.25,4.49,790.74,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Niger,2018,Exports & Imports,27,2,1.52,0.05,474.19,474.51,0.33,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Nigeria,2018,Exports & Imports,42,40,2.36,1.06,-14808.58,12889.62,27698.2,0.38,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Nicaragua,2018,Exports & Imports,,3,,0.08,,,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Netherlands,2018,Exports & Imports,144,1693,8.1,44.8,-252690.5,87064.34,339754.84,4.72,2.25,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Norway,2018,Exports & Imports,137,171,7.71,4.53,-9579.16,5043.57,14622.72,0.2,0.13,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Nepal,2018,Exports & Imports,4,5,0.23,0.13,233.19,236.75,3.57,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,New Zealand,2018,Exports & Imports,30,102,1.69,2.7,-2628.55,903.8,3532.35,0.05,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,"Other Asia, nes",2018,Exports & Imports,46,505,2.59,13.36,-22080.94,6392.6,28473.54,0.4,0.17,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Oman,2018,Exports & Imports,30,24,1.69,0.64,7352.39,8072.37,719.98,0.01,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Pakistan,2018,Exports & Imports,26,121,1.46,3.2,-2733.72,417,3150.72,0.04,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Panama,2018,Exports & Imports,24,6,1.35,0.16,185.68,207.64,21.96,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Peru,2018,Exports & Imports,8,14,0.45,0.37,-25138.71,80.77,25219.48,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Philippines,2018,Exports & Imports,46,123,2.59,3.25,3787.31,20411.01,16623.7,0.23,0.53,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Papua New Guinea,2018,Exports & Imports,,1,,0.03,,,132.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Poland,2018,Exports & Imports,171,1010,9.62,26.73,14442.61,37062.25,22619.64,0.31,0.96,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Portugal,2018,Exports & Imports,23,313,1.29,8.28,-108602.24,11446.66,120048.91,1.67,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Paraguay,2018,Exports & Imports,,2,,0.05,,,14.23,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Occ.Pal.Terr,2018,Exports & Imports,3,1,0.17,0.03,16.67,31.18,14.51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Qatar,2018,Exports & Imports,56,61,3.15,1.61,-4535.04,5584,10119.04,0.14,0.14,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Romania,2018,Exports & Imports,25,116,1.41,3.07,1936.44,14202.58,12266.14,0.17,0.37,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Russian Federation,2018,Exports & Imports,60,151,3.37,4,-149561.27,775.56,150336.83,2.09,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,South Asia,2018,Exports & Imports,184,717,10.35,18.97,-152932.49,21101.59,174034.09,2.42,0.55,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Saudi Arabia,2018,Exports & Imports,41,101,2.31,2.67,-31399.12,21409.24,52808.35,0.73,0.55,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Senegal,2018,Exports & Imports,23,6,1.29,0.16,2178.93,2996.31,817.37,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,"Serbia, FR(Serbia/Montenegro)",2018,Exports & Imports,78,197,4.39,5.21,873.27,2406.4,1533.13,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Singapore,2018,Exports & Imports,112,431,6.3,11.41,127549,176383.88,48834.88,0.68,4.56,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,San Marino,2018,Exports & Imports,3,43,0.17,1.14,-919.11,20.44,939.55,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Somalia,2018,Exports & Imports,20,5,1.12,0.13,1709.83,1709.95,0.12,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Sub-Saharan Africa,2018,Exports & Imports,341,332,19.18,8.79,-5887.03,87552.39,93439.43,1.3,2.26,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Sudan,2018,Exports & Imports,22,1,1.24,0.03,2738.25,2738.35,0.09,0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Suriname,2018,Exports & Imports,1,1,0.06,0.03,-2.27,0.8,3.07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Slovak Republic,2018,Exports & Imports,106,94,5.96,2.49,331.92,3440.14,3108.22,0.04,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Slovenia,2018,Exports & Imports,30,190,1.69,5.03,-11675.38,923.5,12598.88,0.17,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Sweden,2018,Exports & Imports,109,503,6.13,13.31,-20848.71,21251.74,42100.45,0.58,0.55,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Seychelles,2018,Exports & Imports,7,3,0.39,0.08,-387.38,67.79,455.16,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Syrian Arab Republic,2018,Exports & Imports,5,22,0.28,0.58,3.85,19.77,15.91,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Chad,2018,Exports & Imports,11,1,0.62,0.03,2705.22,2705.75,0.54,0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Thailand,2018,Exports & Imports,31,335,1.74,8.86,-22394.08,2451.54,24845.62,0.34,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Trinidad and Tobago,2018,Exports & Imports,3,6,0.17,0.16,-69927.35,76.01,70003.35,0.97,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Tunisia,2018,Exports & Imports,100,95,5.62,2.51,20725.43,61229.06,40503.63,0.56,1.58,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Turkey,2018,Exports & Imports,130,1249,7.31,33.05,-189296.88,35411.11,224707.99,3.12,0.92,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Tanzania,2018,Exports & Imports,8,3,0.45,0.08,718.76,862.87,144.11,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Uganda,2018,Exports & Imports,12,7,0.67,0.19,536.82,895.18,358.36,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Ukraine,2018,Exports & Imports,21,101,1.18,2.67,-16134.21,217.16,16351.36,0.23,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Unspecified,2018,Exports & Imports,145,81,8.16,2.14,13680.73,14116.98,436.25,0.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Uruguay,2018,Exports & Imports,,11,,0.29,,,67.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,United States,2018,Exports & Imports,390,1683,21.93,44.54,-6433.37,166599.86,173033.23,2.4,4.31,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Uzbekistan,2018,Exports & Imports,4,2,0.23,0.05,494.55,495.54,1,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,St. Vincent and the Grenadines,2018,Exports & Imports,,3,,0.08,,,0.21,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Venezuela,2018,Exports & Imports,2,28,0.11,0.74,30597.64,30601.45,3.81,0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,British Virgin Islands,2018,Exports & Imports,2,3,0.11,0.08,-17763.03,21.6,17784.63,0.25,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,Vietnam,2018,Exports & Imports,24,116,1.35,3.07,-22507.49,3767.55,26275.04,0.36,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
Malta, World,2018,Exports & Imports,1778,3779,100,100,-3335509.44,3868514.08,7204023.52,100,100,,,,,,,,,,,,,,,,,,,,,,,,,
